,Food Name,Protein,Fat,Carbs,Sugar,Calories,cluster
3035,"Beef, rump steak, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, fat not further defined",24.1,7.8,0.0,0.0,166.60000000000002,green
3036,"Beef, rump steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",24.9,6.9,0.0,0.0,161.7,green
3037,"Beef, rump steak, semi-trimmed, raw",2.0,5.6,0.0,0.0,58.4,green
3038,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",3.1,7.5,0.0,0.0,79.9,green
3039,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, butter, dairy blend or margarine",23.9,8.6,0.0,0.0,173.0,green
3040,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",23.9,9.1,0.0,0.0,177.5,green
3041,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",23.9,9.1,0.0,0.0,177.5,green
3042,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",23.9,9.1,0.0,0.0,177.5,green
3043,"Beef, rump steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",23.9,0.9,0.0,0.0,103.69999999999999,green
3044,"Beef, rump steak, semi-trimmed, boiled, casseroled, microwaved, poached, steamed, or stewed, with or without added fat",24.8,8.1,0.0,0.0,172.1,green
3045,"Beef, rump steak, untrimmed, raw",18.9,13.3,0.0,0.0,195.3,green
3046,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",29.9,10.9,0.0,0.0,217.7,yellow
3047,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, butter, dairy blend or margarine",22.6,17.9,0.0,0.0,251.5,yellow
3048,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",22.6,18.4,0.0,0.0,256.0,yellow
3049,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",22.6,18.4,0.0,0.0,256.0,yellow
3050,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, other oil",22.6,18.4,0.0,0.0,256.0,yellow
3051,"Beef, rump steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",22.6,18.3,0.0,0.0,255.10000000000002,yellow
3052,"Beef, rump steak, untrimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",23.4,17.7,0.0,0.0,252.89999999999998,yellow
3053,"Beef, scotch fillet, separable lean, raw",23.8,2.8,0.0,0.0,120.4,green
3054,"Beef, scotch fillet, separable lean, grilled or BBQ'd, no added fat",31.9,4.5,0.0,0.0,168.1,green
3055,"Beef, scotch fillet, fully-trimmed, raw",23.2,5.7,0.0,0.0,144.1,green
3056,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",31.4,0.6,0.0,0.0,131.0,green
3057,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, butter, dairy blend or margarine",27.8,8.8,0.0,0.0,190.4,green
3058,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",27.7,9.3,0.0,0.0,194.5,green
3059,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",27.7,9.3,0.0,0.0,194.5,green
3060,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",27.7,9.3,0.0,0.0,194.5,green
3061,"Beef, scotch fillet, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",27.7,9.2,0.0,0.0,193.6,green
3062,"Beef, scotch fillet, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",28.7,8.3,0.0,0.0,189.5,green
3063,"Beef, scotch fillet, semi-trimmed, raw",22.4,1.0,0.0,0.0,98.6,green
3064,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",30.3,9.4,0.0,0.0,205.8,green
3065,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, butter, dairy blend or margarine",26.7,13.9,0.0,0.0,231.9,yellow
3066,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",26.7,14.4,0.0,0.0,236.39999999999998,yellow
3067,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",26.7,14.4,0.0,0.0,236.39999999999998,yellow
3068,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",26.7,14.4,0.0,0.0,236.39999999999998,yellow
3069,"Beef, scotch fillet, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",26.7,14.4,0.0,0.0,236.39999999999998,yellow
3070,"Beef, scotch fillet, untrimmed, raw",21.6,13.9,0.0,0.0,211.5,green
3071,"Beef, scotch fillet, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",29.4,12.3,0.0,0.0,228.3,yellow
3072,"Beef, scotch fillet, untrimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",25.8,19.1,0.0,0.0,275.1,yellow
3073,"Beef, silverside minute steak, separable lean, raw",24.1,2.3,0.0,0.0,117.10000000000001,green
3074,"Beef, silverside minute steak, separable lean, baked or roasted, no added fat",26.9,5.6,0.0,0.0,158.0,green
3075,"Beef, silverside roast, separable lean, raw",24.1,2.3,0.0,0.0,117.10000000000001,green
3076,"Beef, silverside roast, separable lean, baked or roasted, no added fat",26.9,5.6,0.0,0.0,158.0,green
3077,"Beef, silverside roast, fully-trimmed, raw",23.9,3.2,0.0,0.0,124.39999999999999,green
3078,"Beef, silverside roast, fully-trimmed, baked or roasted, no added fat",26.8,6.1,0.0,0.0,162.1,green
3079,"Beef, silverside roast, fully-trimmed, boiled, casseroled, microwaved, poached, steamed, or stewed, no added fat",29.9,0.4,0.0,0.0,123.19999999999999,green
3080,"Beef, silverside roast, semi-trimmed, raw",23.7,4.5,0.0,0.0,135.3,green
3081,"Beef, silverside roast, semi-trimmed, baked or roasted, no added fat",26.6,6.8,0.0,0.0,167.6,green
3082,"Beef, silverside roast, semi-trimmed, boiled, casseroled, microwaved, poached, steamed, or stewed, no added fat",29.6,5.6,0.0,0.0,168.8,green
3083,"Beef, silverside roast, untrimmed, raw",22.8,8.7,0.0,0.0,169.5,green
3084,"Beef, silverside roast, untrimmed, baked or roasted, no added fat",2.6,9.6,0.0,0.0,96.8,green
3085,"Beef, silverside roast, untrimmed, boiled, casseroled, microwaved, poached, steamed or stewed, no added fat",28.5,10.9,0.0,0.0,212.10000000000002,green
3086,"Beef, sirloin steak, separable lean, raw",24.1,1.9,0.0,0.0,113.5,green
3087,"Beef, sirloin steak, separable lean, grilled or BBQ'd, no added fat",30.5,3.8,0.0,0.0,156.2,green
3088,"Beef, sirloin steak, fully-trimmed, raw",23.9,3.1,0.0,0.0,123.5,green
3089,"Beef, sirloin steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",30.3,4.3,0.0,0.0,159.9,green
3090,"Beef, sirloin steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",28.5,6.1,0.0,0.0,168.9,green
3091,"Beef, sirloin steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",28.5,6.1,0.0,0.0,168.9,green
3092,"Beef, sirloin steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",28.5,6.1,0.0,0.0,168.9,green
3093,"Beef, sirloin steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",28.5,6.1,0.0,0.0,168.9,green
3094,"Beef, sirloin steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",29.5,5.1,0.0,0.0,163.9,green
3095,"Beef, sirloin steak, semi-trimmed, raw",23.4,5.5,0.0,0.0,143.1,green
3096,"Beef, sirloin steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",29.7,6.5,0.0,0.0,177.3,green
3097,"Beef, sirloin steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",27.9,0.9,0.0,0.0,119.69999999999999,green
3098,"Beef, sirloin steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",27.9,0.9,0.0,0.0,119.69999999999999,green
3099,"Beef, sirloin steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",27.9,0.9,0.0,0.0,119.69999999999999,green
3100,"Beef, sirloin steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",27.9,8.9,0.0,0.0,191.7,green
3101,"Beef, sirloin steak, untrimmed, raw",21.4,15.3,0.0,0.0,223.3,yellow
3102,"Beef, sirloin steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",27.3,14.7,0.0,0.0,241.5,yellow
3103,"Beef, sirloin steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",25.6,20.7,0.0,0.0,288.7,yellow
3104,"Beef, sirloin steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",25.6,20.7,0.0,0.0,288.7,yellow
3105,"Beef, stir-fry strips or diced, separable fat, raw",12.1,61.4,0.0,0.0,601.0,yellow
3106,"Beef, stir-fry strips or diced, separable fat, fried or stir-fried, no added fat",15.3,55.6,0.0,0.0,561.6,yellow
3107,"Beef, stir-fry strips, separable lean, raw",27.2,0.2,0.0,0.0,110.6,green
3108,"Beef, stir-fry strips, separable lean, fried or stir-fried, no added fat",30.9,3.2,0.0,0.0,152.4,green
3109,"Beef, stir-fry strips, fully-trimmed, raw",27.1,2.2,0.0,0.0,128.20000000000002,green
3110,"Beef, stir-fry strips, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",30.9,3.2,0.0,0.0,152.4,green
3111,"Beef, stir-fry strips, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, canola oil",32.4,5.1,0.0,0.0,175.5,green
3112,"Beef, stir-fry strips, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, olive oil",32.4,5.1,0.0,0.0,175.5,green
3113,"Beef, stir-fry strips, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, other oil",32.4,5.1,0.0,0.0,175.5,green
3114,"Beef, stir-fry strips, fully-trimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, fat not further defined",32.4,5.1,0.0,0.0,175.5,green
3115,"Beef, stir-fry strips, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, no added fat",33.9,2.8,0.0,0.0,160.79999999999998,green
3116,"Beef, stir-fry strips, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, fat not further defined",33.2,5.2,0.0,0.0,179.60000000000002,green
3117,"Beef, stir-fry strips, untrimmed, raw",2.7,2.7,0.0,0.0,35.1,green
3118,"Beef, stir-fry strips, untrimmed, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",30.8,3.6,0.0,0.0,155.6,green
3119,"Beef, stir-fry cuts, fully-trimmed, raw",21.1,3.6,0.0,0.0,116.80000000000001,green
3120,"Beef, stir-fry cuts, fully-trimmed, fried or stir-fried, no added fat",31.9,3.8,0.0,0.0,161.79999999999998,green
3121,"Beef, stir-fry cuts, semi-trimmed, raw",20.8,5.1,0.0,0.0,129.1,green
3122,"Beef, stir-fry cuts, semi-trimmed, fried or stir-fried, no added fat",31.5,5.2,0.0,0.0,172.8,green
3123,"Beef, T-bone steak, separable lean, raw",24.4,0.2,0.0,0.0,99.39999999999999,green
3124,"Beef, T-bone steak, separable lean, grilled or BBQ'd, no added fat",29.2,3.8,0.0,0.0,151.0,green
3125,"Beef, T-bone steak, fully-trimmed, raw",23.7,5.5,0.0,0.0,144.3,green
3126,"Beef, T-bone steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",28.2,7.4,0.0,0.0,179.4,green
3127,"Beef, T-bone steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",28.3,0.9,0.0,0.0,121.3,green
3128,"Beef, T-bone steak, semi-trimmed, raw",22.8,9.5,0.0,0.0,176.7,green
3129,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",27.5,1.0,0.0,0.0,119.0,green
3130,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, butter, dairy blend or margarine",27.3,13.2,0.0,0.0,228.0,yellow
3131,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",27.3,13.7,0.0,0.0,232.5,yellow
3132,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",27.3,13.7,0.0,0.0,232.5,yellow
3133,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",27.3,13.7,0.0,0.0,232.5,yellow
3134,"Beef, T-bone steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",27.3,13.7,0.0,0.0,232.5,yellow
3135,"Beef, T-bone steak, untrimmed, raw",21.3,16.9,0.0,0.0,237.3,yellow
3136,"Beef, T-bone steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",26.3,14.5,0.0,0.0,235.7,yellow
3137,"Beef, T-bone steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",25.5,22.6,0.0,0.0,305.4,yellow
3138,"Beef, topside or silverside, separable fat, raw",12.1,61.4,0.0,0.0,601.0,yellow
3139,"Beef, topside roast, separable lean, raw",22.3,0.3,0.0,0.0,91.9,green
3140,"Beef, topside roast, separable lean, baked or roasted, no added fat",32.7,2.8,0.0,0.0,156.0,green
3141,"Beef, topside roast, fully-trimmed, raw",22.2,3.8,0.0,0.0,123.0,green
3142,"Beef, topside roast, fully-trimmed, baked or roasted, no added fat",32.5,3.3,0.0,0.0,159.7,green
3143,"Beef, topside roast, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, no added fat",27.8,4.4,0.0,0.0,150.8,green
3144,"Beef, topside roast, semi-trimmed, raw",2.2,0.5,0.0,0.0,13.3,green
3145,"Beef, topside roast, semi-trimmed, baked or roasted, no added fat",32.1,4.7,0.0,0.0,170.70000000000002,green
3146,"Beef, topside roast, untrimmed, raw",2.2,0.5,0.0,0.0,13.3,green
3147,"Beef, topside roast, untrimmed, baked or roasted, no added fat",31.3,7.1,0.0,0.0,189.1,green
3148,"Beef, topside roast, untrimmed, breadcrumb coating, baked or roasted, no added fat",22.4,12.5,13.7,0.5,253.475,yellow
3149,"Beef, topside steak, separable lean, raw",22.3,0.3,0.0,0.0,91.9,green
3150,"Beef, topside/silverside, separable fat, baked or roasted, no added fat",15.3,55.6,0.0,0.0,561.6,yellow
3151,"Beef, topside steak, separable lean, baked or roasted, no added fat",32.7,2.8,0.0,0.0,156.0,green
3152,"Beef, topside steak, fully-trimmed, raw",22.2,3.5,0.0,0.0,120.3,green
3153,"Beef, topside steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",32.5,3.3,0.0,0.0,159.7,green
3154,"Beef, topside steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",26.5,6.6,0.0,0.0,165.4,green
3155,"Beef, topside steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",27.5,5.6,0.0,0.0,160.4,green
3156,"Beef, topside steak, semi-trimmed, raw",2.2,0.5,0.0,0.0,13.3,green
3157,"Beef, topside steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",32.1,4.7,0.0,0.0,170.70000000000002,green
3158,"Beef, topside steak, untrimmed, raw",21.9,5.2,0.0,0.0,134.4,green
3159,"Beef, topside steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",31.3,7.1,0.0,0.0,189.1,green
3160,"Beef, schnitzel, breadcrumb coating, baked, roasted, fried, grilled or BBQ'd, no added fat",22.3,6.1,14.5,0.6,198.475,green
3161,"Beef, schnitzel, breadcrumb coating, baked, roasted, fried, grilled or BBQ'd, canola oil",21.1,12.3,13.7,0.5,246.47500000000002,yellow
3162,"Beef, schnitzel, breadcrumb coating, baked, roasted, fried, grilled or BBQ'd, olive oil",21.1,12.3,13.7,0.5,246.47500000000002,yellow
3163,"Beef, schnitzel, breadcrumb coating, baked, roasted, fried, grilled or BBQ'd, other oil",21.1,12.3,13.7,0.5,246.47500000000002,yellow
3164,"Beef, schnitzel, breadcrumb coating, baked, roasted, fried, grilled or BBQ'd, fat not further defined",21.1,12.2,13.7,0.5,245.575,yellow
3165,"Beef, steak, fully-trimmed, raw",22.1,4.8,0.0,0.0,131.6,green
3166,"Beef, steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",2.7,5.8,0.0,0.0,63.0,green
3167,"Beef, steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",26.4,8.1,0.0,0.0,178.5,green
3168,"Beef, steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",26.4,8.1,0.0,0.0,178.5,green
3169,"Beef, steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",26.4,8.1,0.0,0.0,178.5,green
3170,"Beef, steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",26.4,8.1,0.0,0.0,178.5,green
3171,"Beef, steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, no added fat",27.7,5.9,0.0,0.0,163.9,green
3172,"Beef, steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, fat not further defined",27.1,8.3,0.0,0.0,183.10000000000002,green
3173,"Beef, steak, fully-trimmed, coated, baked, roasted, fried, grilled or BBQ'd, no added fat",23.8,6.5,13.3,0.8,203.575,green
3174,"Beef, steak, fully-trimmed, coated, baked, roasted, fried, grilled or BBQ'd, fat not further defined",22.5,12.5,12.6,0.7,249.75,yellow
3175,"Beef, steak, semi-trimmed, raw",21.7,0.7,0.0,0.0,93.1,green
3176,"Beef, steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",26.5,8.5,0.0,0.0,182.5,green
3177,"Beef, steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, canola oil",25.9,10.8,0.0,0.0,200.8,green
3178,"Beef, steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",25.9,10.8,0.0,0.0,200.8,green
3179,"Beef, steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, other oil",25.9,10.8,0.0,0.0,200.8,green
3180,"Beef, steak, semi-trimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",25.9,10.7,0.0,0.0,199.89999999999998,green
3181,"Beef, steak, semi-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, with or without added fat",26.9,9.8,0.0,0.0,195.8,green
3182,"Beef, steak, semi-trimmed, coated, baked, roasted, fried, grilled or BBQ'd, with or without added fat",22.7,11.5,12.9,0.7,242.675,yellow
3183,"Beef, steak, untrimmed",20.6,13.5,0.0,0.0,203.9,green
3184,"Beef, steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",25.1,16.4,0.0,0.0,248.0,yellow
3185,"Beef, steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, olive oil",24.6,18.5,0.0,0.0,264.9,yellow
3186,"Beef, steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, other oil",24.6,18.5,0.0,0.0,264.9,yellow
3187,"Beef, steak, untrimmed, baked, roasted, fried, grilled or BBQ'd, fat not further defined",24.6,18.5,0.0,0.0,264.9,yellow
3188,"Beef, steak, untrimmed, coated, baked, roasted, fried, grilled or BBQ'd, fat not further defined",21.1,20.1,12.6,0.7,312.55,yellow
3189,"Beef, steak, for use on sandwiches, not further defined",25.9,10.7,0.0,0.0,199.89999999999998,green
3190,"Meatball or rissole, beef, commercial, cooked",2.5,11.7,9.4,1.9,150.55,green
3191,"Meatball or rissole, beef mince, <5% fat, homemade, raw",18.6,3.9,5.3,0.9,129.375,green
3192,"Meatball or rissole, beef mince, <5% fat, homemade, baked, roasted, fried, grilled or BBQ'd, no added fat",25.1,5.3,7.2,1.2,175.1,green
3193,"Meatball or rissole, beef mince, <5% fat, homemade, baked, roasted, fried, grilled or BBQ'd, fat not further defined",24.6,7.8,0.7,1.2,171.22500000000002,green
3194,"Meatball or rissole, beef mince, ~5-10% fat, homemade, raw",18.2,7.4,5.3,0.9,159.275,green
3195,"Meatball or rissole, beef mince, >10% fat, homemade, raw",18.3,8.4,5.3,0.9,168.675,green
3196,"Meatball or rissole, beef mince, homemade, raw",18.4,5.6,5.3,0.9,143.875,green
3197,"Meatball or rissole, beef mince, homemade, baked, roasted, fried, grilled or BBQ'd, no added fat",24.9,7.6,7.2,1.2,195.0,green
3198,"Meatball or rissole, beef mince, homemade, baked, roasted, fried, grilled or BBQ'd, fat not further defined",24.3,11.4,0.7,1.2,202.425,green
3199,"Rissole or patty, beef mince, grilled or fried, no added fat, fast food style",30.3,18.1,0.0,0.0,284.1,yellow
3200,"Lamb, all cuts, separable fat, raw",10.8,57.6,0.0,0.0,561.6,yellow
3201,"Lamb, all cuts, separable fat, cooked",16.2,53.4,0.0,0.0,545.4,yellow
3202,"Lamb, BBQ/grill/fry cuts, fully-trimmed, raw",22.6,8.7,0.0,0.0,168.7,green
3203,"Lamb, BBQ/grill/fry cuts, fully-trimmed, BBQ'd, grilled or fried, no added fat",28.6,12.6,0.0,0.0,227.8,yellow
3204,"Lamb, BBQ/grill/fry cuts, semi-trimmed, raw",21.3,14.7,0.0,0.0,217.5,yellow
3205,"Lamb, BBQ/grill/fry cuts, semi-trimmed, BBQ'd, grilled or fried, no added fat",27.6,15.9,0.0,0.0,253.5,yellow
3206,"Lamb, butterfly steak, separable lean, raw",28.6,0.5,0.0,0.0,118.9,green
3207,"Lamb, butterfly steak, fully-trimmed, raw",27.9,7.1,0.0,0.0,175.5,green
3208,"Lamb, butterfly steak, fully-trimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",29.1,11.3,0.0,0.0,218.10000000000002,yellow
3209,"Lamb, butterfly steak, fully-trimmed, boiled, casseroled, microwaved, poached, steamed, or stewed, no added fat",34.9,8.9,0.0,0.0,219.7,yellow
3210,"Lamb, casserole cuts, fully-trimmed, raw",20.2,8.8,0.0,0.0,160.0,green
3211,"Lamb, casserole cuts, fully-trimmed, boiled, casseroled, microwaved, poached, steamed, or stewed, no added fat",28.3,12.5,0.0,0.0,225.7,yellow
3212,"Lamb, casserole cuts, semi-trimmed, boiled, casseroled, microwaved, poached, steamed or stewed, no added fat",24.1,15.8,0.0,0.0,238.60000000000002,yellow
